sector,okved2,year,factoriescap_s,RDcosts_s,RDsalary_s,RDequip_s
"Производство компьютеров, электронных и оптических изделий",26,2021.0,0.02690536256765056,0.45847942064332425,0.36367628657254986,0.07717885871816173
"Производство компьютеров, электронных и оптических изделий",26,2022.0,0.026218697134884877,0.39550214923550536,0.4450187926537782,0.05420491205355683
"Производство компьютеров, электронных и оптических изделий",26,2023.0,0.031322254540208705,0.4177450564161681,0.41977764386158195,0.07977073049796574
"Производство компьютеров, электронных и оптических изделий",26,2024.0,0.03601560718191255,0.4169357387707646,0.44372197427644855,0.0842647745669605
Производство электрического оборудования,27,2017.0,0.018266478651272577,0.04873271466106694,0.5735499901015175,0.028036368493081568
Производство электрического оборудования,27,2018.0,0.01928544118084027,0.03915625187188747,0.5853374387878706,0.03559996916333083
Производство электрического оборудования,27,2019.0,0.01940066415656455,0.03860982616840687,0.6394015369015139,0.0393118022531142
Производство электрического оборудования,27,2020.0,0.02074358387477774,0.025972770389336382,0.5355017670315133,0.024216271876012652
Производство электрического оборудования,27,2021.0,0.02169572123870479,0.034381937734495736,0.494085267829298,0.010782008425005832
Производство электрического оборудования,27,2022.0,0.019784481681877797,0.031085557965330645,0.5806815847792477,0.03045568457150857
Производство электрического оборудования,27,2023.0,0.022251274639933958,0.03539329672299166,0.661713006528556,0.044644710146059446
Производство электрического оборудования,27,2024.0,0.02218723149925492,0.0459959970772773,0.6470147820371848,0.03236543328989458
"Производство электродвигателей, генераторов, трансформаторов и распределительных устройств, а также контрольно-измерительной аппаратуры",27.1,2017.0,0.007469088598178186,0.06721445403476954,0.5809527499687556,0.0015048252260619708
"Производство электродвигателей, генераторов, трансформаторов и распределительных устройств, а также контрольно-измерительной аппаратуры",27.1,2018.0,0.007966122133872083,0.03722230981477065,0.5477048115713556,0.07689215455652555
"Производство электродвигателей, генераторов, трансформаторов и распределительных устройств, а также контрольно-измерительной аппаратуры",27.1,2019.0,0.0077277517588780495,0.05227216978727894,0.6647648988845827,0.04277483288448472
"Производство электродвигателей, генераторов, трансформаторов и распределительных устройств, а также контрольно-измерительной аппаратуры",27.1,2020.0,0.00817209004543945,0.04712755342045992,0.5311958776013124,0.0014776266343110942
"Производство электродвигателей, генераторов, трансформаторов и распределительных устройств, а также контрольно-измерительной аппаратуры",27.1,2021.0,0.0075605401501856835,0.05110921283004636,0.482643908924171,0.007711141875061272
"Производство электродвигателей, генераторов, трансформаторов и распределительных устройств, а также контрольно-измерительной аппаратуры",27.1,2022.0,0.007240261618468455,0.05601251256778755,0.578009972775186,0.020369361357956348
