sector,okved2,year,factoriescap_s,ITcosts_s,skvozcosts_s,trainingcosts_s
"Производство основных драгоценных металлов и прочих цветных металлов, производство ядерного топлива",24.4,2022.0,0.0661589748862417,0.0486429742828746,0.0059168027984977,0.0034251350253845
"Производство основных драгоценных металлов и прочих цветных металлов, производство ядерного топлива",24.4,2023.0,0.0653566815912366,0.076848586023814,0.0175348577236452,0.0070155503401953
"Производство основных драгоценных металлов и прочих цветных металлов, производство ядерного топлива",24.4,2024.0,0.0624439710588615,0.0481196111169472,0.0304946035008551,0.0012125060121064
"Производство готовых металлических изделий, кроме машин и оборудования",25,2021.0,0.0550716090878661,0.1227779549307878,0.0202908581203502,0.0030347993782706
"Производство готовых металлических изделий, кроме машин и оборудования",25,2022.0,0.0530322459022391,0.0465568886125577,0.0216056357737694,0.0017334765912823
"Производство готовых металлических изделий, кроме машин и оборудования",25,2023.0,0.0615534275970605,0.0848257396286397,0.1599911701224542,0.0035652694290405
"Производство готовых металлических изделий, кроме машин и оборудования",25,2024.0,0.0690231202412544,0.1152623821289032,0.0748839552395025,0.0852630511996674
"Производство готовых металлических изделий, не включенных в другие группировки",25.04.АГ,2021.0,0.0259806592901271,0.1015191327418042,0.019607067628004,0.0016599726343032
"Производство готовых металлических изделий, не включенных в другие группировки",25.04.АГ,2022.0,0.0252144967798483,0.0305820074438949,0.0209927115695591,0.0012725690875425
"Производство готовых металлических изделий, не включенных в другие группировки",25.04.АГ,2023.0,0.0298859455496693,0.0662675985757348,0.159349221966995,0.002805966412676
"Производство готовых металлических изделий, не включенных в другие группировки",25.04.АГ,2024.0,0.0355103891334178,0.0941721312510327,0.0743104370342188,0.0844731632161047
Производство строительных металлических конструкций и изделий,25.1,2021.0,0.0139581352484135,0.0119580688604615,4.252157216898395e-05,0.0009525873509684
Производство строительных металлических конструкций и изделий,25.1,2022.0,0.0136568216270963,0.0041530658775641,0.0001072283420306,0.0002147492485584
Производство строительных металлических конструкций и изделий,25.1,2023.0,0.0152486058288321,0.0044805478688812,8.567468233010918e-05,0.0004519403429637
Производство строительных металлических конструкций и изделий,25.1,2024.0,0.0155563883997935,0.0067418683045237,0.0005514569320272,0.0004819397716793
Обработка металлов и нанесение покрытий на металлы; механическая обработка металлов,25.6,2022.0,0.0087399145273987,0.0049233040329525,1.5245954128925948e-05,0.0001501560313413
"Производство компьютеров, электронных и оптических изделий",26,2021.0,0.0269053625676505,0.1091158691167082,0.0070607506705286,0.0047855707918544
"Производство компьютеров, электронных и оптических изделий",26,2022.0,0.0262186971348848,0.2225951375764505,0.0056644108642232,0.1130807047659658
"Производство компьютеров, электронных и оптических изделий",26,2023.0,0.0313222545402087,0.0787078698333674,0.0672704876846071,0.0049924635656458
"Производство компьютеров, электронных и оптических изделий",26,2024.0,0.0360156071819125,0.0954308051557223,0.0436931347234618,0.0046438927331117
Производство электрического оборудования,27,2021.0,0.0216957212387047,0.0182930249186875,0.0004455497555603,0.0023140795910631
Производство электрического оборудования,27,2022.0,0.0197844816818777,0.177478192767203,0.0002634003422407,0.0010864954349472
Производство электрического оборудования,27,2023.0,0.0222512746399339,0.0198291812456207,0.0051973770883673,0.0012983401708321
Производство электрического оборудования,27,2024.0,0.0221872314992549,0.0254687108183041,0.0037101750570119,0.0014609833750527
"Производство электродвигателей, генераторов, трансформаторов и распределительных устройств, а также контрольно-измерительной аппаратуры",27.1,2022.0,0.0072402616184684,0.0184918400184492,0.0001091628739744,0.0003914123028301
"Производство электродвигателей, генераторов, трансформаторов и распределительных устройств, а также контрольно-измерительной аппаратуры",27.1,2023.0,0.0087041014045858,0.0124102158111419,0.0003792532604479,0.0009730917843705
Производство кабелей и кабельной арматуры,27.3,2021.0,0.0067732022146132,0.0034841290259254,0.0001825483802116,0.0002687911273046
Производство прочего электрического оборудования,27.9,2023.0,0.0030754979628399,0.0024943644214494,0.0046425070481297,7.333857068790707e-05
Производство прочего электрического оборудования,27.9,2024.0,0.002991157001843,0.0029196346862587,0.0023041365747995,9.83203655235876e-05
"Производство машин и оборудования, не включенных в другие группировки",28,2021.0,0.0273449126076327,0.0410256936745264,0.0086017651548343,0.0020168765396606
"Производство машин и оборудования, не включенных в другие группировки",28,2022.0,0.0269627882531249,0.0335496240742578,0.0660401487176331,0.0026709355837563
