sector,okved2,year,factoriescap_s,ITcosts_s,skvozcosts_s,trainingcosts_s
Производство металлургическое,24,2021.0,0.12278808172101875,0.08857404683875102,0.04588010038636586,0.00240423373004895
Производство металлургическое,24,2022.0,0.12083001955680218,0.10506853617121811,0.055077883944319145,0.00448980352059764
Производство металлургическое,24,2023.0,0.13149380577967823,0.1423002495737408,0.0594859391772094,0.007701202098580617
Производство металлургическое,24,2024.0,0.14213300528754083,0.09318443620431273,0.057517484348847056,0.0017827536947371406
"Производство чугуна, стали и ферросплавов",24.1,2021.0,0.05334531574008629,0.041124059839757525,0.0409409908166267,0.0007201825869620355
"Производство основных драгоценных металлов и прочих цветных металлов, производство ядерного топлива",24.4,2021.0,0.05446099376066586,0.031901127148882394,0.0025922676809623808,0.001497081582070481
"Производство основных драгоценных металлов и прочих цветных металлов, производство ядерного топлива",24.4,2022.0,0.056472168726108475,0.04864297428287465,0.005916802798497714,0.003425135025384539
"Производство основных драгоценных металлов и прочих цветных металлов, производство ядерного топлива",24.4,2023.0,0.06298383480173586,0.07684858602381406,0.01753485772364523,0.007015550340195332
"Производство основных драгоценных металлов и прочих цветных металлов, производство ядерного топлива",24.4,2024.0,0.07211195335656241,0.04811961111694722,0.030494603500855196,0.001212506012106439
"Производство готовых металлических изделий, кроме машин и оборудования",25,2021.0,0.03971781688613984,0.12277795493078784,0.020290858120350228,0.003034799378270699
"Производство готовых металлических изделий, кроме машин и оборудования",25,2022.0,0.04526741751463445,0.04655688861255773,0.021605635773769425,0.0017334765912823576
"Производство готовых металлических изделий, кроме машин и оборудования",25,2023.0,0.05931866216068258,0.0848257396286397,0.15999117012245426,0.0035652694290405364
"Производство готовых металлических изделий, кроме машин и оборудования",25,2024.0,0.07970972926545465,0.11526238212890327,0.07488395523950254,0.0852630511996674
"Производство готовых металлических изделий, не включенных в другие группировки",25.04.АГ,2021.0,0.01873733281735205,0.10151913274180425,0.019607067628004075,0.001659972634303225
"Производство готовых металлических изделий, не включенных в другие группировки",25.04.АГ,2022.0,0.021522662933394818,0.03058200744389499,0.020992711569559102,0.0012725690875425267
"Производство готовых металлических изделий, не включенных в другие группировки",25.04.АГ,2023.0,0.028800903160396046,0.06626759857573483,0.15934922196699508,0.002805966412676069
"Производство готовых металлических изделий, не включенных в другие группировки",25.04.АГ,2024.0,0.041008338858664076,0.09417213125103277,0.07431043703421882,0.08447316321610476
Производство строительных металлических конструкций и изделий,25.1,2021.0,0.010066650839708462,0.011958068860461527,4.252157216898395e-05,0.0009525873509684155
Производство строительных металлических конструкций и изделий,25.1,2022.0,0.011657229219676641,0.004153065877564151,0.00010722834203063324,0.0002147492485584022
Производство строительных металлических конструкций и изделий,25.1,2023.0,0.014694988287298937,0.004480547868881215,8.567468233010918e-05,0.0004519403429637173
Производство строительных металлических конструкций и изделий,25.1,2024.0,0.01796492977080269,0.006741868304523747,0.0005514569320272769,0.00048193977167931433
Обработка металлов и нанесение покрытий на металлы; механическая обработка металлов,25.6,2022.0,0.007460241466735085,0.00492330403295256,1.5245954128925948e-05,0.00015015603134136177
"Производство компьютеров, электронных и оптических изделий",26,2021.0,0.01940423171605846,0.10911586911670827,0.007060750670528676,0.004785570791854411
"Производство компьютеров, электронных и оптических изделий",26,2022.0,0.022379831170689164,0.22259513757645058,0.005664410864223205,0.11308070476596584
"Производство компьютеров, электронных и оптических изделий",26,2023.0,0.030185065360523865,0.07870786983336744,0.06727048768460711,0.004992463565645867
"Производство компьютеров, электронных и оптических изделий",26,2024.0,0.04159177805591825,0.09543080515572236,0.04369313472346188,0.004643892733111708
Производство электрического оборудования,27,2021.0,0.015647022079866377,0.018293024918687555,0.0004455497555603921,0.0023140795910631174
Производство электрического оборудования,27,2022.0,0.016887694974396433,0.177478192767203,0.00026340034224071277,0.0010864954349472794
Производство электрического оборудования,27,2023.0,0.02144341744299286,0.019829181245620785,0.0051973770883673,0.0012983401708321928
Производство электрического оборудования,27,2024.0,0.025622403185687037,0.025468710818304145,0.003710175057011976,0.0014609833750527273
"Производство электродвигателей, генераторов, трансформаторов и распределительных устройств, а также контрольно-измерительной аппаратуры",27.1,2022.0,0.00618016340855284,0.018491840018449265,0.00010916287397448487,0.00039141230283017966
"Производство электродвигателей, генераторов, трансформаторов и распределительных устройств, а также контрольно-измерительной аппаратуры",27.1,2023.0,0.00838808935240528,0.012410215811141979,0.00037925326044795,0.000973091784370511
Производство кабелей и кабельной арматуры,27.3,2021.0,0.00488485464195519,0.0034841290259254557,0.00018254838021161492,0.0002687911273046875
